date,close,currency,unit,benchmark,source
1992-07-07,345.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-08,347.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-09,347.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-10,348.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-13,348.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-14,350.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-15,350.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-16,353.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-17,352.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-20,358.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-21,357.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-22,357.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-23,359.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-24,357.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-27,358.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-28,359.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-29,358.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-30,356.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-07-31,357.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-03,357.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-04,352.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-05,352.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-06,349.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-07,349.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-10,350.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-11,348.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-12,346.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-13,339.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-14,336.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-17,337.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-18,336.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-19,338.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-20,336.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-21,337.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-24,341.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-25,340.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-26,340.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-27,338.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-08-28,340.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-01,342.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-02,340.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-03,339.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-04,341.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-07,343.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-08,341.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-09,343.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-10,341.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-11,341.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-14,342.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-15,346.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-16,346.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-17,350.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-18,348.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-21,348.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-22,347.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-23,348.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-24,348.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-25,348.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-28,349.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-29,347.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-09-30,349.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-01,347.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-02,348.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-05,348.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-06,350.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-07,349.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-08,350.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-09,349.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-12,348.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-13,343.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-14,343.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-15,341.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-16,341.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-19,342.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-20,342.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-21,343.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-22,342.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-23,343.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-26,341.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-27,339.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-28,338.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-29,339.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-10-30,338.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-02,339.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-03,338.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-04,336.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-05,337.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-06,336.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-09,335.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-10,330.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-11,331.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-12,333.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-13,334.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-16,336.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-17,333.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-18,335.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-19,333.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-20,335.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-23,334.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-24,333.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-25,334.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-26,334.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-27,334.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-11-30,333.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-01,334.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-02,335.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-03,335.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-04,335.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-07,335.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-08,335.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-09,333.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-10,333.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-11,334.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-14,335.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-15,334.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-16,334.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-17,337.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-18,337.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-21,336.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-22,334.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-23,332.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-24,332.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-29,332.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-30,332.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1992-12-31,332.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-04,329.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-05,328.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-06,328.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-07,329.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-08,329.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-11,328.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-12,328.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-13,327.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-14,328.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-15,327.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-18,327.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-19,329.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-20,328.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-21,329.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-22,329.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-25,328.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-26,329.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-27,330.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-28,329.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-01-29,330.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-01,329.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-02,329.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-03,329.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-04,328.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-05,327.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-08,327.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-09,327.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-10,328.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-11,331.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-12,330.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-15,328.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-16,329.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-17,331.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-18,329.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-19,331.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-22,328.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-23,329.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-24,330.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-25,329.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-02-26,328.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-01,328.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-02,328.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-03,329.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-04,328.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-05,329.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-08,328.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-09,327.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-10,326.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-11,326.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-12,326.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-15,327.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-16,329.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-17,328.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-18,329.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-19,331.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-22,332.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-23,331.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-24,331.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-25,332.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-26,332.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-29,331.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-30,333.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-03-31,336.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1993-04-01,337.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
